user_id,recomendations
1988,"[874972, 12524067, 1002558, 935578, 12524323]"
1989,"[970747, 1082185, 1062002, 1081189, 833724]"
1990,"[874972, 870515, 9832156, 1029743, 12263788]"
1991,"[874972, 1029743, 1082185, 1106523, 1127831]"
1992,"[874972, 950894, 843111, 1030981, 1029743]"
1993,"[874972, 1065593, 1044078, 1133018, 1105623]"
1994,"[874972, 953180, 1102067, 1070820, 909249]"
1995,"[12812261, 1070820, 852360, 1088147, 9677236]"
1996,"[874972, 854852, 1082185, 1058997, 12427353]"
1997,"[874972, 8090536, 1138189, 1058997, 1110572]"
1998,"[12262830, 5569230, 893501, 1133018, 908531]"
1999,"[874972, 1109948, 911470, 995242, 849843]"
2000,"[874972, 1029743, 1082185, 1106523, 1127831]"
2001,"[874972, 1082185, 9677236, 859075, 866211]"
2002,"[874972, 951590, 995242, 1082185, 1127831]"
2003,"[874972, 7410071, 1043787, 1058997, 5569471]"
2004,"[874972, 8181555, 856060, 819978, 823775]"
2005,"[874972, 995242, 921836, 5569327, 845208]"
2006,"[874972, 8203451, 6463451, 5569471, 5574377]"
2007,"[1002787, 995965, 1047769, 868548, 1092303]"
2008,"[874972, 1082990, 12384365, 1126899, 885290]"
2009,"[874972, 1029743, 1082185, 1127831, 951590]"
2010,"[874972, 962229, 1106523, 6534480, 904105]"
2011,"[874972, 1137775, 921504, 893501, 1110218]"
2012,"[874972, 997011, 982790, 1133018, 845193]"
2013,"[874972, 1029743, 951590, 1082185, 1127831]"
2014,"[836445, 856252, 995242, 908531, 856060]"
2015,"[12262830, 995242, 936924, 905436, 940947]"
2016,"[874972, 1108131, 951590, 846823, 1085983]"
2017,"[899019, 948832, 894968, 1126899, 983584]"
2018,"[848029, 7410071, 899624, 1106523, 924352]"
2019,"[874972, 1058997, 873203, 883404, 1085604]"
2020,"[1015785, 1077588, 948670, 1038985, 986912]"
2021,"[874972, 985911, 15452812, 951590, 1029743]"
2022,"[874972, 8293385, 10344586, 1122568, 841309]"
2023,"[874972, 1107553, 1029743, 1082185, 1106523]"
2024,"[874972, 1029743, 1127831, 1082185, 951590]"
2025,"[874972, 993638, 908318, 1116476, 1029743]"
2026,"[874972, 13842088, 1073150, 854852, 889649]"
2027,"[887474, 1023958, 934369, 995242, 878445]"
2028,"[874972, 9677236, 934172, 995242, 8090509]"
2029,"[982469, 1119830, 1023815, 1133018, 892728]"
2030,"[874972, 1031083, 893258, 1081177, 8090440]"
2031,"[1134678, 995242, 923746, 1044078, 899624]"
2032,"[1129049, 1096635, 1042438, 1029743, 1082185]"
2033,"[874972, 983936, 999104, 995242, 1024306]"
2034,"[874972, 1088147, 983584, 947798, 1058997]"
2035,"[874972, 1029743, 1082185, 1127831, 951590]"
2036,"[874972, 893018, 979707, 1126899, 944836]"
2037,"[874972, 1059347, 1110142, 1070820, 1082185]"
2038,"[906844, 972931, 923670, 840361, 921504]"
2039,"[874972, 1037840, 8090509, 1085604, 8119297]"
2040,"[874972, 5592931, 1029743, 1082185, 1106523]"
2041,"[848029, 6632283, 999599, 1008814, 940947]"
2042,"[874972, 1007269, 832678, 1117556, 923746]"
2043,"[874972, 1133018, 5568489, 1106301, 894439]"
2044,"[874972, 1082185, 1127831, 1029743, 951590]"
2045,"[874972, 1029743, 1082185, 1127831, 951590]"
2046,"[874972, 1029743, 1082185, 1106523, 1127831]"
2047,"[874972, 9835509, 894968, 901062, 825365]"
2048,"[874972, 958067, 1075368, 1106523, 987044]"
2049,"[874972, 898847, 908531, 865705, 5568378]"
2050,"[1000753, 1101010, 8090509, 999779, 1029743]"
2051,"[874972, 1029743, 1082185, 1127831, 951590]"
2052,"[874972, 1029743, 1082185, 1127831, 951590]"
2053,"[874972, 1106523, 951590, 1082185, 1127831]"
2054,"[874972, 1029743, 1082185, 1127831, 951590]"
2055,"[874972, 995242, 5569374, 845715, 819765]"
2056,"[874972, 959985, 1096036, 962229, 8090521]"
2057,"[874972, 1058404, 888835, 936924, 835098]"
2058,"[874972, 834103, 824005, 903325, 1011926]"
2059,"[1129049, 1058997, 8090541, 896085, 1081177]"
2060,"[874972, 6464165, 12810393, 1001277, 999858]"
2061,"[874972, 1029743, 1082185, 1127831, 951590]"
2062,"[874972, 862349, 898121, 852360, 831712]"
2063,"[874972, 1076580, 840361, 862349, 975633]"
2064,"[968072, 1057168, 1093413, 5585510, 13842090]"
2065,"[1000753, 1009187, 6534480, 1037840, 1092026]"
2066,"[874972, 1082185, 1127831, 1029743, 951590]"
2067,"[874972, 1029743, 1082185, 1127831, 951590]"
2068,"[874972, 1058997, 868764, 873887, 1082185]"
2069,"[874972, 1029743, 1127831, 1082185, 951590]"
2070,"[1000753, 854754, 1104349, 834103, 1058997]"
2071,"[874972, 6534077, 13213203, 1029743, 1082185]"
2072,"[874972, 1076195, 899624, 998444, 833025]"
2073,"[874972, 1029743, 1127831, 1082185, 951590]"
2074,"[874972, 1029743, 1127831, 1082185, 951590]"
2075,"[874972, 1110572, 1106523, 1006483, 908531]"
2076,"[874972, 969866, 1105917, 1018050, 1058997]"
2077,"[874972, 997309, 9245106, 1106523, 903325]"
2078,"[874972, 1127831, 995242, 1082185, 951590]"
2079,"[825343, 1117514, 1028816, 1106523, 5585510]"
2080,"[848029, 1009368, 936355, 8090521, 856252]"
2081,"[874972, 995242, 959985, 847049, 923746]"
2082,"[825343, 933067, 858373, 1110409, 909714]"
2083,"[848029, 1058997, 1048068, 13842214, 6979160]"
2084,"[9521679, 1053690, 824005, 862349, 1026118]"
2085,"[1038663, 1106523, 1003188, 983795, 962229]"
2086,"[948670, 12171656, 937626, 868764, 986912]"
2087,"[948670, 839094, 15926886, 1037332, 10455984]"
2088,"[874972, 13842214, 1110572, 847049, 893501]"
2089,"[874972, 1126899, 1029743, 1082185, 1106523]"
2090,"[874972, 1007512, 7410290, 1039156, 995242]"
2091,"[874972, 944836, 1029743, 1003188, 999090]"
2092,"[874972, 1029743, 1082185, 1127831, 951590]"
2093,"[874972, 1082185, 1106523, 1127831, 951590]"
2094,"[939860, 1133018, 992622, 1092588, 874149]"
2095,"[874972, 1069039, 859426, 892573, 986912]"
2096,"[874972, 1029743, 951590, 1082185, 1127831]"
2097,"[874972, 995242, 5569230, 1082185, 1127831]"
2098,"[874972, 1029743, 1082185, 1127831, 951590]"
2099,"[874972, 831390, 826249, 1010190, 863529]"
2100,"[874972, 960791, 972312, 1133018, 1101174]"
2101,"[874972, 6534035, 1122358, 983584, 1101010]"
2102,"[12262778, 965842, 870428, 962229, 995242]"
2103,"[874972, 986912, 15831255, 1057260, 1029743]"
2104,"[874972, 1106523, 1127831, 1082185, 951590]"
2105,"[874972, 921836, 923746, 1133018, 1096036]"
2106,"[874972, 1029743, 1082185, 1127831, 951590]"
2107,"[874972, 1106523, 951590, 1082185, 1127831]"
2108,"[874972, 1070702, 1000488, 896085, 923746]"
2109,"[874972, 9416729, 9338009, 981760, 893018]"
2110,"[874972, 1085435, 909268, 1018050, 6034857]"
2111,"[874972, 1058997, 1029743, 1082185, 1106523]"
2112,"[874972, 859426, 1128240, 1058997, 901062]"
2113,"[874972, 1082185, 1106523, 1127831, 951590]"
2114,"[968072, 901062, 894968, 986912, 885290]"
2115,"[874972, 944836, 1110244, 1070820, 5569471]"
2116,"[874972, 13842214, 1019643, 12263788, 7410290]"
2117,"[874972, 1029743, 1082185, 1127831, 951590]"
2118,"[874972, 1082185, 1106523, 1127831, 951590]"
2119,"[12731432, 1099905, 990656, 949965, 1031083]"
2120,"[874972, 1029743, 1082185, 1106523, 1127831]"
2121,"[874972, 958208, 1053730, 1057260, 862349]"
2122,"[874972, 1058997, 1003616, 1082212, 1001827]"
2123,"[874972, 1101010, 932179, 995242, 1076199]"
2124,"[874972, 14106445, 1096635, 1126899, 1062002]"
2125,"[833940, 824005, 1018740, 940947, 1029743]"
2126,"[874972, 983078, 841309, 868764, 1028816]"
2127,"[874972, 1106523, 951590, 1082185, 1127831]"
2128,"[874972, 1029743, 1082185, 1127831, 951590]"
2129,"[948670, 910673, 5565925, 903567, 5569471]"
2130,"[1110111, 1011832, 832442, 1037840, 947798]"
2131,"[874972, 6979579, 9803545, 986912, 9268695]"
2132,"[874972, 889649, 907392, 9420181, 9884698]"
2133,"[874972, 824073, 894447, 909268, 1023958]"
2134,"[874972, 1029743, 1082185, 1106523, 1127831]"
2135,"[874972, 824005, 7025114, 1082185, 922127]"
2136,"[860248, 1126899, 944836, 5569471, 951412]"
2137,"[874972, 835098, 961554, 860975, 5585510]"
2138,"[874972, 844165, 1029743, 1029743, 1082185]"
2139,"[874972, 863802, 1029743, 1082185, 1106523]"
2140,"[874972, 1029743, 981760, 1082185, 1127831]"
2141,"[874972, 12384431, 1107538, 1070820, 951590]"
2142,"[1000753, 986912, 987044, 6533362, 1106523]"
2143,"[874972, 1029743, 1082185, 1127831, 951590]"
2144,"[874972, 1082185, 1106523, 1127831, 951590]"
2145,"[874972, 1029743, 1082185, 1106523, 1127831]"
2146,"[874972, 1029743, 898121, 999090, 1029743]"
2147,"[874972, 1133018, 9836460, 1028816, 906658]"
2148,"[874972, 1082185, 1037863, 1133018, 5569230]"
2149,"[849202, 995242, 12810464, 923746, 1082185]"
2150,"[874972, 1082185, 1127831, 1029743, 951590]"
2151,"[874972, 1003188, 840361, 1044078, 1067606]"
2152,"[874972, 1029743, 1082185, 1127831, 951590]"
2153,"[874972, 962229, 870547, 1029743, 888054]"
2154,"[874972, 8090536, 1092026, 1133018, 13007355]"
2155,"[825343, 847344, 1004906, 1052912, 13417846]"
2156,"[874972, 5570383, 1000237, 1122358, 913210]"
2157,"[874972, 1029743, 1082185, 1127831, 951590]"
2158,"[825343, 12524323, 961846, 862349, 6034857]"
2159,"[874972, 849843, 1133018, 8090537, 841266]"
2160,"[1000753, 1029743, 1082185, 1106523, 1127831]"
2161,"[874972, 1053690, 1138443, 1126899, 995965]"
2162,"[874972, 1031831, 1067606, 1127716, 995242]"
2163,"[874972, 862349, 1029743, 1082185, 1106523]"
2164,"[874972, 1029743, 1082185, 1127831, 951590]"
2165,"[874972, 1029743, 1082185, 1127831, 951590]"
2166,"[874972, 1029743, 1082185, 1127831, 951590]"
2167,"[874972, 1043301, 5568721, 1106523, 1029743]"
2168,"[825343, 950894, 952317, 8090521, 916381]"
2169,"[874972, 1029743, 1082185, 1106523, 1127831]"
2170,"[1013928, 847573, 834491, 1029743, 1082185]"
2171,"[874972, 1024731, 826816, 983078, 999104]"
2172,"[874972, 981760, 843656, 1047769, 1075074]"
2173,"[874972, 992622, 1046584, 1020962, 8273833]"
2174,"[874972, 1130777, 1125278, 1029743, 1082185]"
2175,"[874972, 825176, 7409664, 1029743, 1082185]"
2176,"[874972, 6534077, 851287, 5569327, 941741]"
2177,"[874972, 1029743, 1082185, 1127831, 951590]"
2178,"[874972, 1106523, 1127831, 1082185, 951590]"
2179,"[874972, 951412, 1128464, 1029743, 1082185]"
2180,"[874972, 1029743, 1082185, 1127831, 951590]"
2181,"[874972, 819765, 907392, 1101010, 923746]"
2182,"[874972, 1011300, 993638, 1029743, 1082185]"
2183,"[874972, 834158, 1063739, 1028816, 995242]"
2184,"[874972, 1006483, 849578, 1053690, 1085604]"
2185,"[874972, 13133916, 953180, 5566472, 1111786]"
2186,"[1000753, 986912, 1038663, 8090521, 1029688]"
2187,"[874972, 1029743, 1082185, 1127831, 951590]"
2188,"[874972, 1065593, 929341, 1101010, 913210]"
2189,"[874972, 1081177, 866211, 913210, 1082185]"
2190,"[874972, 898349, 1077373, 962229, 1039156]"
2191,"[874972, 1029743, 1082185, 1127831, 951590]"
2192,"[874972, 1029743, 1082185, 1127831, 951590]"
2193,"[1118623, 1067779, 833724, 1070820, 940947]"
2194,"[874972, 856252, 1137775, 1062128, 865026]"
2195,"[874972, 1029743, 1082185, 1106523, 1127831]"
2196,"[874972, 1053690, 995242, 999104, 1082185]"
2197,"[874972, 879504, 1039156, 950206, 866043]"
2198,"[849202, 1005274, 951412, 13842214, 856252]"
2199,"[874972, 839485, 8273950, 1058997, 1101010]"
2200,"[874972, 7168026, 1034956, 1102416, 856772]"
2201,"[874972, 1029743, 1082185, 1127831, 951590]"
2202,"[874972, 6034857, 938300, 873203, 886703]"
2203,"[874972, 6534077, 819927, 1029743, 1060705]"
2204,"[1013928, 1022254, 1082185, 1039156, 10457128]"
2205,"[874972, 882247, 1012941, 1082185, 1029743]"
2206,"[874972, 972191, 1059347, 1029743, 877337]"
2207,"[874972, 969866, 972931, 986912, 995242]"
2208,"[874972, 819978, 964968, 962229, 940947]"
2209,"[874972, 1016709, 890695, 938319, 1009187]"
2210,"[874972, 1082185, 1106523, 1127831, 951590]"
2211,"[874972, 1039156, 845715, 1070820, 6533936]"
2212,"[874972, 1092026, 1000736, 1029743, 1082185]"
2213,"[874972, 13190294, 1036139, 1052912, 9268695]"
2214,"[874972, 8090536, 987562, 1029743, 5568378]"
2215,"[874972, 1067695, 923746, 1133018, 5585510]"
2216,"[874972, 951590, 995242, 1082185, 1127831]"
2217,"[874972, 901062, 7409971, 1028816, 9338009]"
2218,"[874972, 1029743, 1082185, 1127831, 951590]"
2219,"[874972, 1029743, 1082185, 1127831, 951590]"
2220,"[874972, 1029743, 1082185, 1127831, 951590]"
2221,"[874972, 842392, 8177622, 1058997, 1082185]"
2222,"[866548, 973916, 1116821, 922127, 5568729]"
2223,"[874972, 1133018, 5568197, 883404, 1029743]"
2224,"[970866, 1082185, 7409874, 862349, 1129610]"
2225,"[1110111, 908531, 951412, 824005, 1051468]"
2226,"[874972, 13776705, 1029743, 1082185, 1106523]"
2227,"[874972, 995242, 916122, 1082185, 1127831]"
2228,"[1134483, 883404, 1050741, 1082185, 1029743]"
2229,"[899019, 1092588, 1028816, 5574377, 862349]"
2230,"[874972, 1029743, 1082185, 1127831, 951590]"
2231,"[874972, 993466, 1131344, 1126899, 5981267]"
2232,"[874972, 1106523, 1127831, 1082185, 951590]"
2233,"[874972, 1051468, 1137775, 1058997, 9803810]"
2234,"[848029, 953180, 936355, 915493, 854754]"
2235,"[1071302, 899624, 9527184, 9297062, 857130]"
2236,"[874972, 1082185, 1106523, 1127831, 951590]"
2237,"[849202, 8203451, 12648296, 6533936, 908531]"
2238,"[874972, 991592, 854900, 849843, 979707]"
2239,"[874972, 1085604, 1092026, 1029743, 840361]"
2240,"[874972, 7409670, 1110244, 1029743, 1082185]"
2241,"[874972, 1003188, 1031083, 995242, 981760]"
2242,"[874972, 1106523, 951590, 1082185, 1127831]"
2243,"[12810389, 1070820, 1008814, 1122358, 885290]"
2244,"[874972, 1138189, 7166861, 1122358, 962229]"
2245,"[836445, 9677236, 1106301, 1114597, 1039156]"
2246,"[874972, 1029743, 1082185, 1127831, 951590]"
2247,"[1034176, 1039156, 890695, 1106523, 872137]"
2248,"[1108094, 951197, 897752, 960613, 1029743]"
2249,"[874972, 1106523, 1127831, 1082185, 951590]"
2250,"[874972, 846764, 1094955, 957063, 1029743]"
2251,"[874972, 1127831, 951590, 1029743, 1082185]"
2252,"[1134483, 1101010, 893501, 1104343, 1133018]"
2253,"[874972, 866025, 1029743, 1082185, 1106523]"
2254,"[874972, 1029743, 951590, 1082185, 1127831]"
2255,"[874972, 1029743, 1082185, 1127831, 951590]"
2256,"[874972, 1029743, 1082185, 1106523, 1127831]"
2257,"[874972, 1106523, 1104349, 1029743, 1082185]"
2258,"[833940, 821025, 1029743, 1082185, 1106523]"
2259,"[947858, 1106523, 1044078, 1012587, 910673]"
2260,"[874972, 6534077, 13842214, 995242, 954642]"
2261,"[826666, 6463464, 989249, 1037840, 926905]"
2262,"[874972, 10341697, 829323, 1019247, 989249]"
2263,"[874972, 12946027, 956486, 849843, 995242]"
2264,"[833940, 5590695, 956672, 1126899, 10457044]"
2265,"[874972, 1029743, 1082185, 1127831, 951590]"
2266,"[1054402, 1070820, 906658, 1028816, 1107553]"
2267,"[874972, 1088147, 1037332, 1126899, 8090509]"
2268,"[874972, 1029743, 1082185, 1127831, 951590]"
2269,"[874972, 1051323, 923746, 1046584, 866211]"
2270,"[874972, 985911, 965766, 1106301, 1003188]"
2271,"[874972, 995242, 1082212, 890610, 9832156]"
2272,"[874972, 9677236, 856942, 1040807, 1104343]"
2273,"[874972, 899624, 1028950, 1029743, 1082185]"
2274,"[9835223, 1135868, 862010, 1028816, 5585510]"
2275,"[1134483, 903325, 870547, 995242, 5569230]"
2276,"[874972, 7410071, 890695, 1065593, 952698]"
2277,"[874972, 1059902, 1105426, 8090537, 1053690]"
2278,"[874972, 1011300, 915493, 840361, 6979545]"
2279,"[874972, 1108168, 1029743, 1082185, 1106523]"
2280,"[874972, 901062, 1022254, 1082990, 1093603]"
2281,"[874972, 1039156, 13007435, 5569471, 1013167]"
2282,"[874972, 874149, 13071902, 1070820, 901666]"
2283,"[874972, 1085604, 7410071, 1070820, 6533608]"
2284,"[959737, 5585510, 1046584, 1044259, 944836]"
2285,"[874972, 8293439, 850676, 5568249, 824005]"
2286,"[874972, 1029743, 1082185, 1127831, 951590]"
2287,"[874972, 987122, 968936, 1029743, 1082185]"
2288,"[874972, 8293447, 10180324, 1029743, 1082185]"
2289,"[874972, 1133018, 844165, 913210, 960791]"
2290,"[874972, 1085604, 1029743, 1082185, 1106523]"
2291,"[874972, 6979427, 1032950, 1029743, 1082185]"
2292,"[874972, 923746, 5569327, 1039156, 995242]"
2293,"[874972, 1106523, 858743, 6391381, 835243]"
2294,"[874972, 5569230, 1029743, 1082185, 1106523]"
2295,"[874972, 8090532, 1118533, 1106523, 9677886]"
2296,"[879734, 9881593, 819978, 856252, 9245108]"
2297,"[874972, 1133018, 1009449, 1082185, 1057350]"
2298,"[826666, 7168026, 1012587, 995242, 961269]"
2299,"[874972, 1093603, 936914, 6602697, 1091858]"
2300,"[874972, 1031831, 964520, 10344585, 995242]"
2301,"[874972, 962229, 1110031, 995242, 1044078]"
2302,"[874972, 873964, 856252, 995242, 908531]"
2303,"[874972, 907631, 1110764, 1082185, 998119]"
2304,"[874972, 1082185, 1106523, 1127831, 951590]"
2305,"[874972, 12648296, 1084968, 1069039, 995242]"
2306,"[874972, 1029743, 1082185, 1127831, 951590]"
2307,"[874972, 1018740, 953561, 1008814, 12524323]"
2308,"[874972, 1070820, 1028816, 13007435, 1116050]"
2309,"[874972, 1029743, 1082185, 1127831, 951590]"
2310,"[874972, 1029743, 1082185, 1106523, 1127831]"
2311,"[874972, 1082185, 1106523, 1127831, 951590]"
2312,"[874972, 1019643, 991223, 1070820, 880427]"
2313,"[874972, 1082185, 1106523, 1127831, 951590]"
2314,"[874972, 969866, 872137, 1131488, 965693]"
2315,"[874972, 961979, 12172240, 1029743, 1082185]"
2316,"[874972, 1029743, 1082185, 1127831, 951590]"
2317,"[874972, 829291, 994223, 1028816, 819330]"
2318,"[874972, 995242, 5569230, 1082185, 1127831]"
2319,"[874972, 1029743, 1082185, 1106523, 1127831]"
2320,"[874972, 1029743, 1127831, 1082185, 951590]"
2321,"[874972, 1082185, 1106523, 1127831, 951590]"
2322,"[970866, 829645, 1046816, 1044259, 1007571]"
2323,"[899019, 1039156, 898847, 834103, 995242]"
2324,"[874972, 1076875, 1119051, 1057260, 1029743]"
2326,"[874972, 1082185, 1106523, 1127831, 951590]"
2327,"[874972, 1082185, 1106523, 1127831, 951590]"
2328,"[970747, 951412, 990797, 1082990, 944836]"
2329,"[874972, 1082185, 1106523, 1127831, 951590]"
2330,"[874972, 1076580, 1082172, 1126899, 13158992]"
2331,"[874972, 1070820, 868548, 856252, 940947]"
2332,"[874972, 1029743, 1082185, 1127831, 951590]"
2333,"[874972, 862349, 908531, 923746, 5570408]"
2334,"[1137346, 868548, 831063, 1075368, 1036501]"
2335,"[874972, 1026209, 959985, 1133018, 5592931]"
2336,"[874972, 893501, 1135552, 5585510, 1029743]"
2337,"[874972, 951412, 982493, 1067695, 1133018]"
2338,"[874972, 857554, 1023196, 986912, 1058997]"
2339,"[874972, 916381, 1029743, 1082185, 1106523]"
2340,"[1075007, 1138189, 952317, 1133018, 913210]"
2341,"[874972, 924531, 926909, 1106523, 844165]"
2342,"[866548, 950894, 878996, 995242, 1016800]"
2343,"[874972, 1110244, 1061982, 995242, 1092026]"
2344,"[874972, 5585510, 1082185, 835618, 962568]"
2345,"[1034176, 9835509, 1102959, 979707, 6534030]"
2346,"[874972, 1082185, 1106523, 1127831, 951590]"
2347,"[874972, 1009187, 6979518, 8090521, 995242]"
2348,"[874972, 1029743, 1082185, 1127831, 951590]"
2349,"[874972, 1029743, 1082185, 1106523, 1127831]"
2350,"[874972, 995242, 960791, 8205218, 5569327]"
2351,"[12810391, 862349, 932179, 1048727, 1049735]"
2352,"[874972, 916381, 1048462, 1133018, 847982]"
2353,"[874972, 1029743, 951590, 1082185, 1127831]"
2354,"[874972, 7441102, 964011, 999250, 1029743]"
2355,"[874972, 1029743, 1082185, 1127831, 951590]"
2356,"[874972, 1106523, 1127831, 1082185, 951590]"
2357,"[874972, 1082185, 1106523, 1127831, 951590]"
2358,"[874972, 1029743, 1082185, 1127831, 951590]"
2359,"[874972, 1097815, 844179, 840361, 1044078]"
2360,"[874972, 834117, 845307, 1088147, 1056509]"
2361,"[874972, 970030, 989824, 863885, 1082185]"
2362,"[874972, 1029743, 1082185, 1127831, 951590]"
2363,"[874972, 1058997, 951412, 1119405, 871440]"
2364,"[874972, 1029743, 1082185, 1106523, 1127831]"
2365,"[874972, 1029743, 1082185, 1127831, 951590]"
2366,"[849202, 898466, 5568729, 834117, 995242]"
2367,"[874972, 951590, 995242, 1082185, 1127831]"
2368,"[874972, 856252, 924427, 1056509, 995242]"
2369,"[874972, 1039156, 1101010, 12263788, 995965]"
2370,"[849202, 10344585, 977481, 862349, 907647]"
2371,"[874972, 1029743, 951590, 1082185, 1127831]"
2372,"[874972, 1133018, 1042438, 1029743, 1082185]"
2373,"[874972, 1029743, 1029743, 1082185, 1106523]"
2374,"[983267, 7025106, 995896, 1070820, 899682]"
2375,"[848029, 903325, 981760, 1036501, 1133018]"
2376,"[874972, 1070820, 1101010, 1057168, 8090537]"
2377,"[874972, 1134522, 1055168, 1029743, 1082185]"
2378,"[9677366, 9835509, 956813, 9527323, 1129576]"
2379,"[874972, 1128016, 1069003, 1058997, 5568729]"
2380,"[874972, 5570408, 5585510, 12384601, 923746]"
2381,"[874972, 12301109, 819304, 1133018, 6979427]"
2382,"[874972, 1082185, 1106523, 1127831, 951590]"
2383,"[874972, 1082185, 1106523, 1127831, 951590]"
2384,"[874972, 1082185, 1106523, 1127831, 951590]"
2385,"[874972, 8090521, 1115553, 1034955, 931255]"
2386,"[874972, 1056746, 1029743, 1082185, 1106523]"
2387,"[874972, 917033, 1029743, 1082185, 1106523]"
2388,"[874972, 1102416, 1133018, 908531, 860975]"
2389,"[874972, 913210, 982790, 995242, 871754]"
2390,"[874972, 1029743, 1082185, 1127831, 951590]"
2391,"[874972, 1029743, 1082185, 1127831, 951590]"
2392,"[874972, 844179, 1029743, 1082185, 1106523]"
2393,"[938138, 923746, 7409874, 903325, 847207]"
2394,"[874972, 1029743, 1082185, 1106523, 1127831]"
2395,"[874972, 1045150, 1134522, 5569230, 923746]"
2396,"[874972, 1029743, 1082185, 1127831, 951590]"
2397,"[874972, 5569230, 962568, 1112825, 865026]"
2398,"[874972, 1029743, 1082185, 1127831, 951590]"
2399,"[974156, 986912, 1029743, 1082185, 1106523]"
2400,"[874972, 907128, 907099, 1138189, 1085333]"
2401,"[848029, 1114597, 1037863, 1133018, 5585510]"
2402,"[874972, 1127831, 951590, 1029743, 1082185]"
2403,"[874972, 1029743, 1082185, 1127831, 951590]"
2404,"[874972, 1058997, 908531, 6034857, 909714]"
2405,"[874972, 1122928, 934399, 962229, 936914]"
2406,"[970747, 13190349, 1006878, 6602697, 978343]"
2407,"[12731432, 917033, 819765, 1039156, 995242]"
2408,"[874972, 1121213, 866211, 908318, 9268695]"
2409,"[874972, 1029743, 1082185, 1127831, 951590]"
2410,"[6551861, 1133018, 6534480, 1037840, 893501]"
2411,"[874972, 1106523, 1127831, 1082185, 951590]"
2412,"[1013928, 940947, 890695, 1053690, 1122358]"
2413,"[874972, 1029743, 1082185, 1127831, 951590]"
2414,"[874972, 1029743, 1082185, 1127831, 951590]"
2415,"[874972, 1029743, 1082185, 1127831, 951590]"
2416,"[874972, 12946027, 1079023, 1139782, 1058997]"
2417,"[874972, 1029743, 1082185, 1127831, 951590]"
2418,"[874972, 908531, 840361, 1029743, 8090539]"
2419,"[874972, 1082185, 951590, 1029743, 1127831]"
2420,"[874972, 1070803, 995896, 835243, 1106523]"
2421,"[874972, 944836, 7025106, 881154, 851468]"
2422,"[874972, 1029743, 1127831, 1082185, 951590]"
2423,"[874972, 995242, 981760, 1082185, 1127831]"
2424,"[874972, 12731714, 1069003, 962229, 916993]"
2425,"[1021324, 1085604, 1101173, 1028891, 995242]"
2426,"[874972, 1009187, 995242, 844165, 1058404]"
2427,"[874972, 8090546, 5563693, 1058997, 856252]"
2428,"[874972, 1029743, 1082185, 1127831, 951590]"
2429,"[874972, 1138189, 916122, 1122358, 1118533]"
2430,"[874972, 1029743, 1127831, 1082185, 951590]"
2431,"[874972, 13841744, 918046, 919948, 1029743]"
2432,"[874972, 1106523, 5569230, 1082185, 1127831]"
2433,"[874972, 1029743, 1127831, 1082185, 951590]"
2434,"[874972, 880895, 1029743, 1082185, 1106523]"
2435,"[12810464, 1089766, 891505, 868539, 5569327]"
2436,"[874972, 1082185, 1106523, 1127831, 951590]"
2437,"[874972, 1127716, 819978, 5569374, 995965]"
2438,"[919766, 967461, 1128016, 1107553, 880427]"
2439,"[874972, 1082185, 1029743, 1082185, 1106523]"
2440,"[874972, 1096036, 1112754, 981760, 1069621]"
2441,"[874972, 1082185, 854496, 995242, 908531]"
2442,"[874972, 9859112, 1029743, 1082185, 1106523]"
2443,"[874972, 1029743, 951590, 1082185, 1127831]"
2444,"[874972, 1029743, 1082185, 1127831, 951590]"
2445,"[1013928, 971922, 895930, 1031831, 1039156]"
2446,"[874972, 1121360, 1044259, 962229, 963868]"
2447,"[874972, 13842088, 832678, 1058997, 1107553]"
2448,"[1054402, 7166861, 1125943, 5585510, 986912]"
2449,"[1134483, 908531, 1067749, 1058997, 851468]"
2450,"[874972, 906763, 1081177, 1082185, 961554]"
2451,"[874972, 862349, 1076580, 960732, 1029743]"
2452,"[874972, 9836106, 983316, 949023, 844165]"
2453,"[948670, 862349, 1062128, 6034857, 5569792]"
2454,"[874972, 1029743, 1127831, 1082185, 951590]"
2455,"[948670, 1089025, 1139827, 983795, 1102416]"
2456,"[874972, 1082212, 844991, 5568228, 990004]"
2457,"[874972, 1082185, 849843, 995242, 1137775]"
2458,"[874972, 1058997, 907099, 885290, 932179]"
2459,"[874972, 9677236, 951412, 861445, 832001]"
2460,"[874972, 1063739, 1116050, 1082990, 5569230]"
2461,"[874972, 872137, 6039687, 1058997, 1022254]"
2462,"[970747, 1135044, 897752, 829645, 8293343]"
2463,"[874972, 1029743, 1082185, 1127831, 951590]"
2464,"[874972, 1029743, 1082185, 1106523, 1127831]"
2465,"[874972, 1053690, 1015474, 986912, 10344585]"
2466,"[836445, 1046584, 981760, 1122358, 1029743]"
2467,"[874972, 12171656, 1113141, 1036501, 921836]"
2468,"[874972, 1029743, 951590, 1082185, 1127831]"
2469,"[874972, 1029743, 1082185, 1127831, 951590]"
2470,"[874972, 1029743, 1082185, 1106523, 1127831]"
2471,"[874972, 5587656, 1082185, 1058997, 1098844]"
2472,"[874972, 1053690, 9677202, 1026118, 840361]"
2473,"[874972, 1029743, 1082185, 1127831, 951590]"
2474,"[874972, 1082185, 1106523, 1127831, 951590]"
2475,"[1110111, 1048068, 9835509, 5569471, 862349]"
